Date_and_Time,In_Total,Out_Total,Date,Hour,Weekend,Public_Holiday
10/5/2023 15:00,2848,2428,5,15,FALSE,FALSE
10/5/2023 16:00,3282,1951,5,16,FALSE,FALSE
10/5/2023 17:00,4035,2584,5,17,FALSE,FALSE
10/5/2023 18:00,4669,3028,5,18,FALSE,FALSE
10/5/2023 19:00,4160,3669,5,19,FALSE,FALSE
10/5/2023 20:00,3532,2743,5,20,FALSE,FALSE
10/5/2023 21:00,3476,2630,5,21,FALSE,FALSE
10/5/2023 22:00,3204,2469,5,22,FALSE,FALSE
10/5/2023 23:00,2067,1409,5,23,FALSE,FALSE
10/6/2023 0:00,1426,1017,6,0,FALSE,FALSE
10/6/2023 1:00,1142,618,6,1,FALSE,FALSE
10/6/2023 2:00,656,349,6,2,FALSE,FALSE
10/6/2023 3:00,933,323,6,3,FALSE,FALSE
10/6/2023 4:00,866,291,6,4,FALSE,FALSE
10/6/2023 5:00,1380,742,6,5,FALSE,FALSE
10/6/2023 6:00,3199,1760,6,6,FALSE,FALSE
10/6/2023 7:00,4362,3646,6,7,FALSE,FALSE
10/6/2023 8:00,4532,4012,6,8,FALSE,FALSE
10/6/2023 9:00,3770,3135,6,9,FALSE,FALSE
10/6/2023 10:00,3246,2837,6,10,FALSE,FALSE
10/6/2023 11:00,2962,3003,6,11,FALSE,FALSE
10/6/2023 12:00,2752,2903,6,12,FALSE,FALSE
10/6/2023 13:00,3202,3183,6,13,FALSE,FALSE
10/6/2023 14:00,3419,3148,6,14,FALSE,FALSE
10/6/2023 15:00,3371,3164,6,15,FALSE,FALSE
10/6/2023 16:00,3393,3861,6,16,FALSE,FALSE
10/6/2023 17:00,4446,4472,6,17,FALSE,FALSE
10/6/2023 18:00,4685,4174,6,18,FALSE,FALSE
10/6/2023 19:00,4018,3698,6,19,FALSE,FALSE
10/6/2023 20:00,3665,3274,6,20,FALSE,FALSE
10/6/2023 21:00,3835,2438,6,21,FALSE,FALSE
10/6/2023 22:00,3692,2543,6,22,FALSE,FALSE
10/6/2023 23:00,2900,2002,6,23,FALSE,FALSE
10/7/2023 0:00,2516,1741,7,0,TRUE,FALSE
10/7/2023 1:00,1828,1244,7,1,TRUE,FALSE
10/7/2023 2:00,1337,745,7,2,TRUE,FALSE
10/7/2023 3:00,825,561,7,3,TRUE,FALSE
10/7/2023 4:00,674,469,7,4,TRUE,FALSE
10/7/2023 5:00,880,744,7,5,TRUE,FALSE
10/7/2023 6:00,1328,1013,7,6,TRUE,FALSE
10/7/2023 7:00,1819,1315,7,7,TRUE,FALSE
10/7/2023 8:00,2093,1695,7,8,TRUE,FALSE
10/7/2023 9:00,2137,1921,7,9,TRUE,FALSE
10/7/2023 10:00,2269,2198,7,10,TRUE,FALSE
10/7/2023 11:00,2259,2356,7,11,TRUE,FALSE
10/7/2023 12:00,2353,2677,7,12,TRUE,FALSE
10/7/2023 13:00,2507,2748,7,13,TRUE,FALSE
10/7/2023 14:00,2670,2993,7,14,TRUE,FALSE
10/7/2023 15:00,2804,2970,7,15,TRUE,FALSE
10/7/2023 16:00,3010,3009,7,16,TRUE,FALSE
10/7/2023 17:00,3346,2895,7,17,TRUE,FALSE
10/7/2023 18:00,3258,3001,7,18,TRUE,FALSE
10/7/2023 19:00,3642,2916,7,19,TRUE,FALSE
10/7/2023 20:00,4234,3063,7,20,TRUE,FALSE
10/7/2023 21:00,4719,3125,7,21,TRUE,FALSE
10/7/2023 22:00,4872,3027,7,22,TRUE,FALSE
10/7/2023 23:00,4471,2949,7,23,TRUE,FALSE
10/8/2023 0:00,4059,2778,8,0,TRUE,FALSE
10/8/2023 1:00,3379,1920,8,1,TRUE,FALSE
10/8/2023 2:00,2034,1174,8,2,TRUE,FALSE
10/8/2023 3:00,1281,714,8,3,TRUE,FALSE
10/8/2023 4:00,877,548,8,4,TRUE,FALSE
10/8/2023 5:00,790,661,8,5,TRUE,FALSE
10/8/2023 6:00,0,0,8,6,TRUE,FALSE
10/8/2023 7:00,0,0,8,7,TRUE,FALSE
10/8/2023 8:00,0,0,8,8,TRUE,FALSE
10/8/2023 9:00,0,0,8,9,TRUE,FALSE
10/8/2023 10:00,2005,1995,8,10,TRUE,FALSE
10/8/2023 11:00,2022,2181,8,11,TRUE,FALSE
10/8/2023 12:00,2134,2435,8,12,TRUE,FALSE
10/8/2023 13:00,2217,2386,8,13,TRUE,FALSE
10/8/2023 14:00,2256,2356,8,14,TRUE,FALSE
10/8/2023 15:00,2622,2302,8,15,TRUE,FALSE
10/8/2023 16:00,2722,2440,8,16,TRUE,FALSE
10/8/2023 17:00,3103,2433,8,17,TRUE,FALSE
10/8/2023 18:00,3179,2379,8,18,TRUE,FALSE
10/8/2023 19:00,3203,2490,8,19,TRUE,FALSE
10/8/2023 20:00,3493,2376,8,20,TRUE,FALSE
10/8/2023 21:00,3438,2148,8,21,TRUE,FALSE
10/8/2023 22:00,3288,1860,8,22,TRUE,FALSE
10/8/2023 23:00,2063,1256,8,23,TRUE,FALSE
10/9/2023 0:00,1441,766,9,0,FALSE,FALSE
10/9/2023 1:00,904,533,9,1,FALSE,FALSE
10/9/2023 2:00,636,274,9,2,FALSE,FALSE
10/9/2023 3:00,503,384,9,3,FALSE,FALSE
10/9/2023 4:00,566,287,9,4,FALSE,FALSE
10/9/2023 5:00,1544,807,9,5,FALSE,FALSE
10/9/2023 6:00,3333,1846,9,6,FALSE,FALSE
10/9/2023 7:00,4400,3773,9,7,FALSE,FALSE
10/9/2023 8:00,4720,4374,9,8,FALSE,FALSE
10/9/2023 9:00,3883,3094,9,9,FALSE,FALSE
10/9/2023 10:00,3432,2868,9,10,FALSE,FALSE
10/9/2023 11:00,3061,2901,9,11,FALSE,FALSE
10/9/2023 12:00,3049,2823,9,12,FALSE,FALSE
10/9/2023 13:00,3055,3004,9,13,FALSE,FALSE
10/9/2023 14:00,3065,2903,9,14,FALSE,FALSE
10/9/2023 15:00,2977,3112,9,15,FALSE,FALSE
10/9/2023 16:00,3267,3926,9,16,FALSE,FALSE
10/9/2023 17:00,4611,4726,9,17,FALSE,FALSE
10/9/2023 18:00,4578,4119,9,18,FALSE,FALSE
10/9/2023 19:00,3849,3329,9,19,FALSE,FALSE
10/9/2023 20:00,3055,2658,9,20,FALSE,FALSE
10/9/2023 21:00,3072,2484,9,21,FALSE,FALSE
10/9/2023 22:00,2868,1950,9,22,FALSE,FALSE
10/9/2023 23:00,1931,1121,9,23,FALSE,FALSE
10/10/2023 0:00,1262,733,10,0,FALSE,FALSE
10/10/2023 1:00,896,512,10,1,FALSE,FALSE
10/10/2023 2:00,578,308,10,2,FALSE,FALSE
10/10/2023 3:00,480,218,10,3,FALSE,FALSE
10/10/2023 4:00,459,374,10,4,FALSE,FALSE
10/10/2023 5:00,1404,695,10,5,FALSE,FALSE
10/10/2023 6:00,3323,1797,10,6,FALSE,FALSE
10/10/2023 7:00,4390,3813,10,7,FALSE,FALSE
10/10/2023 8:00,4732,4327,10,8,FALSE,FALSE
10/10/2023 9:00,3956,3293,10,9,FALSE,FALSE
10/10/2023 10:00,3528,2979,10,10,FALSE,FALSE
10/10/2023 11:00,3229,2854,10,11,FALSE,FALSE
10/10/2023 12:00,3065,2854,10,12,FALSE,FALSE
10/10/2023 13:00,3108,3030,10,13,FALSE,FALSE
10/10/2023 14:00,3055,3089,10,14,FALSE,FALSE
10/10/2023 15:00,3164,3064,10,15,FALSE,FALSE
10/10/2023 16:00,3304,4024,10,16,FALSE,FALSE
10/10/2023 17:00,4563,4599,10,17,FALSE,FALSE
10/10/2023 18:00,4783,4346,10,18,FALSE,FALSE
10/10/2023 19:00,4131,3511,10,19,FALSE,FALSE
10/10/2023 20:00,3351,2772,10,20,FALSE,FALSE
10/10/2023 21:00,3223,2379,10,21,FALSE,FALSE
10/10/2023 22:00,2915,1926,10,22,FALSE,FALSE
10/10/2023 23:00,1966,1272,10,23,FALSE,FALSE
10/11/2023 0:00,1344,854,11,0,FALSE,FALSE
10/11/2023 1:00,885,531,11,1,FALSE,FALSE
10/11/2023 2:00,616,282,11,2,FALSE,FALSE
10/11/2023 3:00,454,259,11,3,FALSE,FALSE
10/11/2023 4:00,473,237,11,4,FALSE,FALSE
10/11/2023 5:00,1374,639,11,5,FALSE,FALSE
10/11/2023 6:00,3217,1676,11,6,FALSE,FALSE
10/11/2023 7:00,4440,3780,11,7,FALSE,FALSE
10/11/2023 8:00,4623,4232,11,8,FALSE,FALSE
10/11/2023 9:00,3837,3114,11,9,FALSE,FALSE
10/11/2023 10:00,3411,2803,11,10,FALSE,FALSE
10/11/2023 11:00,2984,2820,11,11,FALSE,FALSE
10/11/2023 12:00,2931,2905,11,12,FALSE,FALSE
10/11/2023 13:00,3234,2878,11,13,FALSE,FALSE
10/11/2023 14:00,3202,2952,11,14,FALSE,FALSE
10/11/2023 15:00,3191,3130,11,15,FALSE,FALSE
10/11/2023 16:00,3247,4116,11,16,FALSE,FALSE
10/11/2023 17:00,4557,4582,11,17,FALSE,FALSE
10/11/2023 18:00,4571,3884,11,18,FALSE,FALSE
10/11/2023 19:00,3874,3463,11,19,FALSE,FALSE
10/11/2023 20:00,3230,2669,11,20,FALSE,FALSE
10/11/2023 21:00,3259,2434,11,21,FALSE,FALSE
10/11/2023 22:00,3063,2056,11,22,FALSE,FALSE
10/11/2023 23:00,2015,1260,11,23,FALSE,FALSE
10/12/2023 0:00,1374,898,12,0,FALSE,FALSE
10/12/2023 1:00,978,672,12,1,FALSE,FALSE
10/12/2023 2:00,631,370,12,2,FALSE,FALSE
10/12/2023 3:00,501,322,12,3,FALSE,FALSE
10/12/2023 4:00,515,312,12,4,FALSE,FALSE
10/12/2023 5:00,1431,474,12,5,FALSE,FALSE
10/12/2023 6:00,3199,1824,12,6,FALSE,FALSE
10/12/2023 7:00,4457,3747,12,7,FALSE,FALSE
10/12/2023 8:00,4664,4168,12,8,FALSE,FALSE
10/12/2023 9:00,3690,2294,12,9,FALSE,FALSE
10/12/2023 10:00,3446,2360.333333,12,10,FALSE,FALSE
10/12/2023 11:00,3181,2426.666667,12,11,FALSE,FALSE
10/12/2023 12:00,2999,2493,12,12,FALSE,FALSE
10/12/2023 13:00,3300,2984,12,13,FALSE,FALSE
10/12/2023 14:00,3175,3093,12,14,FALSE,FALSE
10/12/2023 15:00,3241,2900,12,15,FALSE,FALSE
10/12/2023 16:00,3175,4117,12,16,FALSE,FALSE
10/12/2023 17:00,4573,4793,12,17,FALSE,FALSE
10/12/2023 18:00,4646,3967,12,18,FALSE,FALSE
10/12/2023 19:00,4196,3567,12,19,FALSE,FALSE
10/12/2023 20:00,3357,2884,12,20,FALSE,FALSE
10/12/2023 21:00,3799,2552,12,21,FALSE,FALSE
10/12/2023 22:00,3642,2174,12,22,FALSE,FALSE
10/12/2023 23:00,2199,1444,12,23,FALSE,FALSE
10/13/2023 0:00,1476,1022,13,0,FALSE,FALSE
10/13/2023 1:00,1075,651,13,1,FALSE,FALSE
10/13/2023 2:00,725,399,13,2,FALSE,FALSE
10/13/2023 3:00,553,344,13,3,FALSE,FALSE
10/13/2023 4:00,557,370,13,4,FALSE,FALSE
10/13/2023 5:00,1441,723,13,5,FALSE,FALSE
10/13/2023 6:00,3255,1803,13,6,FALSE,FALSE
10/13/2023 7:00,4301,3726,13,7,FALSE,FALSE
10/13/2023 8:00,4512,4230,13,8,FALSE,FALSE
10/13/2023 9:00,3800,2171,13,9,FALSE,FALSE
10/13/2023 10:00,3422,3052,13,10,FALSE,FALSE
10/13/2023 11:00,3123,2918,13,11,FALSE,FALSE
10/13/2023 12:00,2759,2750,13,12,FALSE,FALSE
10/13/2023 13:00,3377,3131,13,13,FALSE,FALSE
10/13/2023 14:00,3157,3065,13,14,FALSE,FALSE
10/13/2023 15:00,3176,3118,13,15,FALSE,FALSE
10/13/2023 16:00,3620,3847,13,16,FALSE,FALSE
10/13/2023 17:00,4528,4495,13,17,FALSE,FALSE
10/13/2023 18:00,4834,4355,13,18,FALSE,FALSE
10/13/2023 19:00,4198,3647,13,19,FALSE,FALSE
10/13/2023 20:00,3729,3076,13,20,FALSE,FALSE
10/13/2023 21:00,3922,2881,13,21,FALSE,FALSE
10/13/2023 22:00,4037,2659,13,22,FALSE,FALSE
10/13/2023 23:00,3042,2057,13,23,FALSE,FALSE
10/14/2023 0:00,2546,1733,14,0,TRUE,FALSE
10/14/2023 1:00,1727,1251,14,1,TRUE,FALSE
10/14/2023 2:00,1233,756,14,2,TRUE,FALSE
10/14/2023 3:00,841,527,14,3,TRUE,FALSE
10/14/2023 4:00,657,561,14,4,TRUE,FALSE
10/14/2023 5:00,897,715,14,5,TRUE,FALSE
10/14/2023 6:00,1440,1039,14,6,TRUE,FALSE
10/14/2023 7:00,1951,1390,14,7,TRUE,FALSE
10/14/2023 8:00,2081,1810,14,8,TRUE,FALSE
10/14/2023 9:00,2156,2055,14,9,TRUE,FALSE
10/14/2023 10:00,2122,2244,14,10,TRUE,FALSE
10/14/2023 11:00,2296,2415,14,11,TRUE,FALSE
10/14/2023 12:00,2330,2746,14,12,TRUE,FALSE
10/14/2023 13:00,2546,2690,14,13,TRUE,FALSE
10/14/2023 14:00,2549,2691,14,14,TRUE,FALSE
10/14/2023 15:00,2793,2633,14,15,TRUE,FALSE
10/14/2023 16:00,2830,2977,14,16,TRUE,FALSE
10/14/2023 17:00,3300,2858,14,17,TRUE,FALSE
10/14/2023 18:00,3304,2844,14,18,TRUE,FALSE
10/14/2023 19:00,3612,3188,14,19,TRUE,FALSE
10/14/2023 20:00,4416,3148,14,20,TRUE,FALSE
10/14/2023 21:00,2622,1753,14,21,TRUE,FALSE
10/14/2023 22:00,1659,2231,14,22,TRUE,FALSE
10/14/2023 23:00,4138,2995,14,23,TRUE,FALSE
10/15/2023 0:00,3883,2728,15,0,TRUE,FALSE
10/15/2023 1:00,3409,909,15,1,TRUE,FALSE
10/15/2023 2:00,2468,727.2,15,2,TRUE,FALSE
10/15/2023 3:00,1559,545.4,15,3,TRUE,FALSE
10/15/2023 4:00,948,363.6,15,4,TRUE,FALSE
10/15/2023 5:00,975,181.8,15,5,TRUE,FALSE
10/15/2023 6:00,0,0,15,6,TRUE,FALSE
10/15/2023 7:00,0,0,15,7,TRUE,FALSE
10/15/2023 8:00,0,0,15,8,TRUE,FALSE
10/15/2023 9:00,0,0,15,9,TRUE,FALSE
10/15/2023 10:00,1956,1912,15,10,TRUE,FALSE
10/15/2023 11:00,2030,2301,15,11,TRUE,FALSE
10/15/2023 12:00,2021,2459,15,12,TRUE,FALSE
10/15/2023 13:00,2262,2406,15,13,TRUE,FALSE
10/15/2023 14:00,2341,2287,15,14,TRUE,FALSE
10/15/2023 15:00,2674,2388,15,15,TRUE,FALSE
10/15/2023 16:00,2965,2417,15,16,TRUE,FALSE
10/15/2023 17:00,3136,2534,15,17,TRUE,FALSE
10/15/2023 18:00,3189,2652,15,18,TRUE,FALSE
10/15/2023 19:00,3341,2560,15,19,TRUE,FALSE
10/15/2023 20:00,3343,2596,15,20,TRUE,FALSE
10/15/2023 21:00,3312,2386,15,21,TRUE,FALSE
10/15/2023 22:00,3262,2000,15,22,TRUE,FALSE
10/15/2023 23:00,2041,1407,15,23,TRUE,FALSE
10/16/2023 0:00,1412,877,16,0,FALSE,FALSE
10/16/2023 1:00,930,373,16,1,FALSE,FALSE
10/16/2023 2:00,654,216,16,2,FALSE,FALSE
10/16/2023 3:00,579,162,16,3,FALSE,FALSE
10/16/2023 4:00,599,155,16,4,FALSE,FALSE
10/16/2023 5:00,1757,480,16,5,FALSE,FALSE
10/16/2023 6:00,3638,1459,16,6,FALSE,FALSE
10/16/2023 7:00,4601,3496,16,7,FALSE,FALSE
10/16/2023 8:00,4632,3494,16,8,FALSE,FALSE
10/16/2023 9:00,3892,2453,16,9,FALSE,FALSE
10/16/2023 10:00,3168,2156,16,10,FALSE,FALSE
10/16/2023 11:00,2759,2264,16,11,FALSE,FALSE
10/16/2023 12:00,2690,2188,16,12,FALSE,FALSE
10/16/2023 13:00,2663,2406,16,13,FALSE,FALSE
10/16/2023 14:00,2801,2813,16,14,FALSE,FALSE
10/16/2023 15:00,2778,3153,16,15,FALSE,FALSE
10/16/2023 16:00,3080,3852,16,16,FALSE,FALSE
10/16/2023 17:00,4307,4551,16,17,FALSE,FALSE
10/16/2023 18:00,4513,4134,16,18,FALSE,FALSE
10/16/2023 19:00,3961,3396,16,19,FALSE,FALSE
10/16/2023 20:00,3141,2636,16,20,FALSE,FALSE
10/16/2023 21:00,3097,2389,16,21,FALSE,FALSE
10/16/2023 22:00,2785,1870,16,22,FALSE,FALSE
10/16/2023 23:00,1823,1189,16,23,FALSE,FALSE
10/17/2023 0:00,1265,709,17,0,FALSE,FALSE
10/17/2023 1:00,816,471,17,1,FALSE,FALSE
10/17/2023 2:00,597,280,17,2,FALSE,FALSE
10/17/2023 3:00,450,304,17,3,FALSE,FALSE
10/17/2023 4:00,534,297,17,4,FALSE,FALSE
10/17/2023 5:00,1782,617,17,5,FALSE,FALSE
10/17/2023 6:00,3520,1793,17,6,FALSE,FALSE
10/17/2023 7:00,4517,3790,17,7,FALSE,FALSE
10/17/2023 8:00,4739,4095,17,8,FALSE,FALSE
10/17/2023 9:00,4001,3332,17,9,FALSE,FALSE
10/17/2023 10:00,3331,3136,17,10,FALSE,FALSE
10/17/2023 11:00,3170,2716,17,11,FALSE,FALSE
10/17/2023 12:00,2947,2940,17,12,FALSE,FALSE
10/17/2023 13:00,3148,3024,17,13,FALSE,FALSE
10/17/2023 14:00,3171,2843,17,14,FALSE,FALSE
10/17/2023 15:00,3210,3146,17,15,FALSE,FALSE
10/17/2023 16:00,3335,3493,17,16,FALSE,FALSE
10/17/2023 17:00,4404,3457,17,17,FALSE,FALSE
10/17/2023 18:00,4619,2751,17,18,FALSE,FALSE
10/17/2023 19:00,4057,3178,17,19,FALSE,FALSE
10/17/2023 20:00,3318,2764,17,20,FALSE,FALSE
10/17/2023 21:00,3287,2649,17,21,FALSE,FALSE
10/17/2023 22:00,3010,2000,17,22,FALSE,FALSE
10/17/2023 23:00,1970,1423,17,23,FALSE,FALSE
10/18/2023 0:00,1449,935,18,0,FALSE,FALSE
10/18/2023 1:00,961,633,18,1,FALSE,FALSE
10/18/2023 2:00,605,386,18,2,FALSE,FALSE
10/18/2023 3:00,480,286,18,3,FALSE,FALSE
10/18/2023 4:00,458,315,18,4,FALSE,FALSE
10/18/2023 5:00,1420,744,18,5,FALSE,FALSE
10/18/2023 6:00,3268,1843,18,6,FALSE,FALSE
10/18/2023 7:00,4428,3898,18,7,FALSE,FALSE
10/18/2023 8:00,4534,4157,18,8,FALSE,FALSE
10/18/2023 9:00,4054,3294,18,9,FALSE,FALSE
10/18/2023 10:00,3410,2911,18,10,FALSE,FALSE
10/18/2023 11:00,3017,2952,18,11,FALSE,FALSE
10/18/2023 12:00,3102,2951,18,12,FALSE,FALSE
10/18/2023 13:00,3056,2957,18,13,FALSE,FALSE
10/18/2023 14:00,2982,2946,18,14,FALSE,FALSE
10/18/2023 15:00,2771,2928,18,15,FALSE,FALSE
10/18/2023 16:00,3094,3718,18,16,FALSE,FALSE
10/18/2023 17:00,4402,3364,18,17,FALSE,FALSE
10/18/2023 18:00,4727,2720,18,18,FALSE,FALSE
10/18/2023 19:00,4105,3483,18,19,FALSE,FALSE
10/18/2023 20:00,3491,2793,18,20,FALSE,FALSE
10/18/2023 21:00,3483,2748,18,21,FALSE,FALSE
10/18/2023 22:00,3084,2363,18,22,FALSE,FALSE
10/18/2023 23:00,2041,1485,18,23,FALSE,FALSE
10/19/2023 0:00,1515,1054,19,0,FALSE,FALSE
10/19/2023 1:00,964,802,19,1,FALSE,FALSE
10/19/2023 2:00,655,506,19,2,FALSE,FALSE
10/19/2023 3:00,544,384,19,3,FALSE,FALSE
10/19/2023 4:00,541,330,19,4,FALSE,FALSE
10/19/2023 5:00,1412,750,19,5,FALSE,FALSE
10/19/2023 6:00,3266,1916,19,6,FALSE,FALSE
10/19/2023 7:00,4402,3763,19,7,FALSE,FALSE
10/19/2023 8:00,4913,2285,19,8,FALSE,FALSE
10/19/2023 9:00,4457,2170,19,9,FALSE,FALSE
10/19/2023 10:00,3795,2410,19,10,FALSE,FALSE
10/19/2023 11:00,3526,2416,19,11,FALSE,FALSE
10/19/2023 12:00,3189,2584,19,12,FALSE,FALSE
10/19/2023 13:00,3413,2770,19,13,FALSE,FALSE
10/19/2023 14:00,3454,2731,19,14,FALSE,FALSE
10/19/2023 15:00,3098,2962,19,15,FALSE,FALSE
10/19/2023 16:00,3349,4039,19,16,FALSE,FALSE
10/19/2023 17:00,4401,4483,19,17,FALSE,FALSE
10/19/2023 18:00,4556,4033,19,18,FALSE,FALSE
10/19/2023 19:00,4226,3395,19,19,FALSE,FALSE
10/19/2023 20:00,3362,2897,19,20,FALSE,FALSE
10/19/2023 21:00,3451,2640,19,21,FALSE,FALSE
10/19/2023 22:00,3274,2122,19,22,FALSE,FALSE
10/19/2023 23:00,2182,1490,19,23,FALSE,FALSE
10/20/2023 0:00,1672,993,20,0,FALSE,FALSE
10/20/2023 1:00,1136,739,20,1,FALSE,FALSE
10/20/2023 2:00,746,410,20,2,FALSE,FALSE
10/20/2023 3:00,552,293,20,3,FALSE,FALSE
10/20/2023 4:00,552,389,20,4,FALSE,FALSE
10/20/2023 5:00,1584,707,20,5,FALSE,FALSE
10/20/2023 6:00,3403,1781,20,6,FALSE,FALSE
10/20/2023 7:00,4480,3654,20,7,FALSE,FALSE
10/20/2023 8:00,4597,4119,20,8,FALSE,FALSE
10/20/2023 9:00,3862,3222,20,9,FALSE,FALSE
10/20/2023 10:00,3372,3053,20,10,FALSE,FALSE
10/20/2023 11:00,3090,2901,20,11,FALSE,FALSE
10/20/2023 12:00,2734,2743,20,12,FALSE,FALSE
10/20/2023 13:00,3268,2280,20,13,FALSE,FALSE
10/20/2023 14:00,3191,2117,20,14,FALSE,FALSE
10/20/2023 15:00,2860,2290,20,15,FALSE,FALSE
10/20/2023 16:00,3350,2868,20,16,FALSE,FALSE
10/20/2023 17:00,4265,3649,20,17,FALSE,FALSE
10/20/2023 18:00,4543,3325,20,18,FALSE,FALSE
10/20/2023 19:00,3903,2922,20,19,FALSE,FALSE
10/20/2023 20:00,3546,2876,20,20,FALSE,FALSE
10/20/2023 21:00,3963,2841,20,21,FALSE,FALSE
10/20/2023 22:00,3868,2797,20,22,FALSE,FALSE
10/20/2023 23:00,2917,2013,20,23,FALSE,FALSE
10/21/2023 0:00,2424,1669,21,0,TRUE,FALSE
10/21/2023 1:00,1861,1246,21,1,TRUE,FALSE
10/21/2023 2:00,1261,732,21,2,TRUE,FALSE
10/21/2023 3:00,895,455,21,3,TRUE,FALSE
10/21/2023 4:00,666,438,21,4,TRUE,FALSE
10/21/2023 5:00,888,751,21,5,TRUE,FALSE
10/21/2023 6:00,1465,952,21,6,TRUE,FALSE
10/21/2023 7:00,2143,1325,21,7,TRUE,FALSE
10/21/2023 8:00,2382,1873,21,8,TRUE,FALSE
10/21/2023 9:00,2304,2001,21,9,TRUE,FALSE
10/21/2023 10:00,2236,2062,21,10,TRUE,FALSE
10/21/2023 11:00,2308,2422,21,11,TRUE,FALSE
10/21/2023 12:00,2241,2610,21,12,TRUE,FALSE
10/21/2023 13:00,2296,2574,21,13,TRUE,FALSE
10/21/2023 14:00,2271,2544,21,14,TRUE,FALSE
10/21/2023 15:00,2484,2673,21,15,TRUE,FALSE
10/21/2023 16:00,2691,2900,21,16,TRUE,FALSE
10/21/2023 17:00,2717,2877,21,17,TRUE,FALSE
10/21/2023 18:00,2782,2907,21,18,TRUE,FALSE
10/21/2023 19:00,3470,3062,21,19,TRUE,FALSE
10/21/2023 20:00,3948,3084,21,20,TRUE,FALSE
10/21/2023 21:00,4664,3145,21,21,TRUE,FALSE
10/21/2023 22:00,5143,3360,21,22,TRUE,FALSE
10/21/2023 23:00,4610,3164,21,23,TRUE,FALSE
10/22/2023 0:00,4495,2368,22,0,TRUE,FALSE
10/22/2023 1:00,4179,2034,22,1,TRUE,FALSE
10/22/2023 2:00,3872,14,22,2,TRUE,FALSE
10/22/2023 3:00,3176,10.5,22,3,TRUE,FALSE
10/22/2023 4:00,2741,7,22,4,TRUE,FALSE
10/22/2023 5:00,2607,3.5,22,5,TRUE,FALSE
10/22/2023 6:00,0,0,22,6,TRUE,FALSE
10/22/2023 7:00,0,0,22,7,TRUE,FALSE
10/22/2023 8:00,0,0,22,8,TRUE,FALSE
10/22/2023 9:00,0,0,22,9,TRUE,FALSE
10/22/2023 10:00,5602,2046,22,10,TRUE,FALSE
10/22/2023 11:00,2579,2192,22,11,TRUE,FALSE
10/22/2023 12:00,2428,2461,22,12,TRUE,FALSE
10/22/2023 13:00,2277,2110,22,13,TRUE,FALSE
10/22/2023 14:00,2126,2247,22,14,TRUE,FALSE
10/22/2023 15:00,2324,2390,22,15,TRUE,FALSE
10/22/2023 16:00,2759,2413,22,16,TRUE,FALSE
10/22/2023 17:00,2828,2473,22,17,TRUE,FALSE
10/22/2023 18:00,3072,2433,22,18,TRUE,FALSE
10/22/2023 19:00,3251,2360,22,19,TRUE,FALSE
10/22/2023 20:00,3395,2415,22,20,TRUE,FALSE
10/22/2023 21:00,3370,2203,22,21,TRUE,FALSE
10/22/2023 22:00,3211,1835,22,22,TRUE,FALSE
10/22/2023 23:00,2016,1283,22,23,TRUE,FALSE
10/23/2023 0:00,1332,732,23,0,FALSE,FALSE
10/23/2023 1:00,1021,511,23,1,FALSE,FALSE
10/23/2023 2:00,574,279,23,2,FALSE,FALSE
10/23/2023 3:00,484,375,23,3,FALSE,FALSE
10/23/2023 4:00,587,410,23,4,FALSE,FALSE
10/23/2023 5:00,1627,874,23,5,FALSE,FALSE
10/23/2023 6:00,3574,2027,23,6,FALSE,FALSE
10/23/2023 7:00,4590,3904,23,7,FALSE,FALSE
10/23/2023 8:00,4653,4159,23,8,FALSE,FALSE
10/23/2023 9:00,3839,3274,23,9,FALSE,FALSE
10/23/2023 10:00,3313,2877,23,10,FALSE,FALSE
10/23/2023 11:00,3214,2924,23,11,FALSE,FALSE
10/23/2023 12:00,3012,2933,23,12,FALSE,FALSE
10/23/2023 13:00,3265,2928,23,13,FALSE,FALSE
10/23/2023 14:00,3032,2794,23,14,FALSE,FALSE
10/23/2023 15:00,3100,3070,23,15,FALSE,FALSE
10/23/2023 16:00,3221,3927,23,16,FALSE,FALSE
10/23/2023 17:00,4408,3876,23,17,FALSE,FALSE
10/23/2023 18:00,4431,4141,23,18,FALSE,FALSE
10/23/2023 19:00,3959,3420,23,19,FALSE,FALSE
10/23/2023 20:00,3130,2498,23,20,FALSE,FALSE
10/23/2023 21:00,3133,2362,23,21,FALSE,FALSE
10/23/2023 22:00,2998,1914,23,22,FALSE,FALSE
10/23/2023 23:00,1892,1157,23,23,FALSE,FALSE
10/24/2023 0:00,1160,805,24,0,FALSE,FALSE
10/24/2023 1:00,807,456,24,1,FALSE,FALSE
10/24/2023 2:00,660,256,24,2,FALSE,FALSE
10/24/2023 3:00,434,318,24,3,FALSE,FALSE
10/24/2023 4:00,482,357,24,4,FALSE,FALSE
10/24/2023 5:00,1448,720,24,5,FALSE,FALSE
10/24/2023 6:00,3229,1684,24,6,FALSE,FALSE
10/24/2023 7:00,4434,3905,24,7,FALSE,FALSE
10/24/2023 8:00,4781,4362,24,8,FALSE,FALSE
10/24/2023 9:00,4032,3460,24,9,FALSE,FALSE
10/24/2023 10:00,3651,3065,24,10,FALSE,FALSE
10/24/2023 11:00,3143,2919,24,11,FALSE,FALSE
10/24/2023 12:00,2951,2932,24,12,FALSE,FALSE
10/24/2023 13:00,3221,2997,24,13,FALSE,FALSE
